"c5r2mtsc","c5r2mtsc_std","p5hmage","w3momed_hsb","w3income","catholic","income2"
43.78,-0.692414330195835,41,1,87.5005,0,140094.694862723
28.715,-2.24325585526974,45,0,87.5005,0,182612.11045794
64.727,1.46393996291555,46,0,62.5005,0,156940.006443436
49.398,-0.114078605810493,32,0,87.5005,0,157687.604886458
61.22,1.10291764440017,40,0,87.5005,0,195072.626033339
51.492,0.101484763157628,37,1,62.5005,0,95272.4888863804
54.394,0.400226356636849,44,0,150.0005,0,302729.609068892
45.549,-0.510307549057054,47,0,62.5005,0,137335.981571886
66.492,1.64563497066566,36,0,62.5005,0,99806.8025706227
53.217,0.279062037021052,42,0,150.0005,0,300299.105745046
65.023,1.49441119367704,45,0,62.5005,0,147940.520378468
48.528,-0.203639317845959,46,0,150.0005,0,299020.953966064
58.806,0.854412404338544,44,0,12.5005,0,25210.2857693076
61.648,1.14697739698773,40,0,150.0005,0,248983.024322907
52.026,0.156456510544914,42,0,150.0005,0,376707.758949688
52.481,0.203295733505991,37,1,200.001,0,274092.314256637
60.984,1.07862301446871,45,0,200.001,0,543537.546954424
57.963,0.767631162676593,44,0,150.0005,0,209137.254951563
57.457,0.715541829009989,42,0,62.5005,0,113347.084910928
40.358,-1.044686464202,39,0,87.5005,0,188873.924773054
44.276,-0.641354430000902,39,0,87.5005,0,101991.089953374
41.326,-0.945037304144149,44,0,150.0005,0,295157.743479475
51.206,0.0720429658678086,36,0,87.5005,0,179468.724171159
60.54,1.03291616832647,29,0,150.0005,0,390080.923847764
52.024,0.15625062385058,34,0,27.5005,0,90959.7280329944
56.689,0.636481338385578,35,0,32.5005,0,64956.1441906907
62.947,1.28070080495793,39,1,62.5005,0,103879.372059054
45.092,-0.557352658712466,50,1,17.5005,0,25257.7981341687
39.826,-1.09945232489495,29,1,17.5005,0,37404.2404011785
64.664,1.45745453204402,41,0,17.5005,0,41228.2754353846
58.27,0.799234770256925,45,1,62.5005,0,109859.531355007
68.417,1.84380091396252,43,0,27.5005,0,54484.1045109664
61.587,1.14069785281053,46,1,5,0,13155.8426337258
48.455,-0.211154182189165,36,1,27.5005,0,28381.3569406643
41.291,-0.948640321295002,38,1,27.5005,0,66303.9802566709
47.347,-0.325215410850425,38,1,27.5005,0,28252.4100763776
56.274,0.593759849311189,31,1,17.5005,0,24069.9064111652
48.505,-0.206007014830805,28,1,22.5005,0,36422.6233773388
38.819,-1.20311627549232,31,1,32.5005,0,66545.5443944765
45.025,-0.564249862972669,34,1,27.5005,0,38904.449354417
72.398,2.25361837903516,38,0,87.5005,0,109141.799936394
62.753,1.26072979560749,37,0,62.5005,0,122433.258935182
52.596,0.215134218430219,30,0,45.0005,0,101860.112901774
54.382,0.398991036470842,35,0,87.5005,0,125905.112042492
66.519,1.64841444103918,41,0,27.5005,0,57948.8731503144
52.548,0.210192937766194,43,0,87.5005,0,282779.068033254
48.613,-0.194889133336747,31,0,37.5005,0,81898.7630439718
41.929,-0.882962465802326,39,0,150.0005,0,280656.16947651
55.554,0.519640639350804,36,0,87.5005,0,207292.108868972
52.112,0.165309638401294,39,1,45.0005,0,45577.2567546402
50.266,-0.024723780469362,39,0,62.5005,0,153950.726518761
49.12,-0.142696856322976,43,0,62.5005,0,130519.231915191
60.148,0.99256237623693,43,1,22.5005,0,34809.616357227
48.096,-0.248110843822191,42,1,32.5005,0,77533.1162590957
51.127,0.0639104414415995,29,1,27.5005,0,68806.6495719869
38.641,-1.22144019128809,51,1,37.5005,0,51354.3064981896
44.284,-0.640530883223565,35,1,17.5005,0,42515.5052470009
53.887,0.348034079623077,49,0,150.0005,0,339636.637116962
49.298,-0.124372940527213,45,0,150.0005,0,224408.682138077
56.082,0.573994726655086,39,1,45.0005,0,95219.9814313671
54.152,0.375314066622386,35,1,87.5005,0,223238.457843587
44.71,-0.596677017330337,26,0,87.5005,0,125404.387393692
63.694,1.35759948529183,36,1,22.5005,0,44904.4180473446
49.79,-0.0737248137209501,36,1,22.5005,0,44981.7271775513
55.65,0.529523200678854,40,0,62.5005,0,103282.465425744
58.546,0.827647134075072,34,0,27.5005,0,35235.7109390931
41.18,-0.960067032830561,55,1,17.5005,0,43186.3472100415
55.717,0.536420404939057,35,1,87.5005,0,218249.364625711
54.868,0.449021503194103,44,0,150.0005,0,287458.117706192
59.77,0.953649791007728,42,0,150.0005,0,415812.214643234
47.56,-0.303288477903811,43,0,37.5005,0,87804.195579342
42.582,-0.815740460102143,36,1,22.5005,0,43214.9852899944
47.339,-0.326038957627763,44,1,22.5005,0,44793.1804576316
48.138,-0.243787223241168,40,1,12.5005,0,17021.0394345065
29.662,-2.1457685055024,36,0,45.0005,0,53962.0578104861
46.848,-0.376584141086859,32,0,45.0005,0,67260.0950336396
66.337,1.62967875185474,34,0,87.5005,0,156287.691106591
48.889,-0.166476769518599,38,0,45.0005,0,84943.7509357317
46.256,-0.437526602609842,40,1,17.5005,0,30616.2948922463
29.502,-2.16223944104915,29,1,62.5005,0,75751.3794804194
48.355,-0.221448516905885,63,1,12.5005,0,19513.2012476414
46.915,-0.369686936826656,39,1,87.5005,0,169103.176088481
54.275,0.387976098323952,37,1,5,0,8196.02163958379
37.532,-1.33560436329651,46,0,87.5005,0,112008.323203762
46.102,-0.453379878073592,38,0,27.5005,0,53643.9631296843
72.195,2.23272087956021,39,1,150.0005,0,193523.485281595
58.808,0.854618291032879,41,1,200.001,0,389835.705643401
60.292,1.00738621822901,38,0,87.5005,0,221208.831639275
46.809,-0.38059893162638,38,1,150.0005,0,310608.001139224
55.74,0.538788101923903,36,0,87.5005,0,145535.009403358
62.309,1.21502294946525,42,1,45.0005,0,62129.6057599605
57.411,0.710806435040298,38,0,87.5005,0,119862.691910405
63.546,1.34236386991108,38,0,150.0005,0,300767.681376091
51.609,0.113529134776191,49,1,62.5005,0,214172.29047147
59.808,0.957561638200081,46,1,62.5005,0,103335.959603652
57.265,0.695776706353886,39,0,62.5005,0,121917.80412516
50.904,0.0409540750233135,40,1,27.5005,0,79590.1669068319
67.631,1.7628874430891,37,0,150.0005,0,378089.773931818
56.493,0.616304442340806,39,0,62.5005,0,151257.127329547
48.332,-0.223816213890731,40,0,62.5005,0,180024.715704826
59.587,0.93481115847613,36,0,87.5005,0,231339.538634925
45.789,-0.485601145736926,40,0,150.0005,0,181540.252734003
52.189,0.173236276133168,37,1,32.5005,0,79083.8458188756
68.056,1.80663836563516,40,0,45.0005,0,78363.8750016209
53.578,0.316224585348412,40,0,87.5005,1,259509.248779035
48.922,-0.163079639062082,35,1,87.5005,1,216459.609195105
44.689,-0.598838827620848,34,0,150.0005,1,379691.036494651
48.68,-0.187991929076544,40,1,87.5005,1,137408.496245537
48.096,-0.248110843822191,44,0,37.5005,1,101082.129933068
46.093,-0.454306368198096,37,1,32.5005,1,51969.9282912377
58.775,0.851221160576361,31,0,5,1,11974.27794607
59.397,0.915251922514361,38,0,150.0005,1,378514.674076364
38.318,-1.25469089242309,33,1,87.5005,0,223014.01771148
60.064,0.983915135074885,42,0,62.5005,0,89730.8901403899
44.262,-0.642795636861244,30,0,22.5005,0,34624.7239316407
53.591,0.317562848861586,37,1,62.5005,0,154226.01104213
46.734,-0.38831968266392,44,1,22.5005,0,55662.9834083948
41.134,-0.964802426800252,27,1,12.5005,0,14687.5950842023
44.998,-0.567029333346183,37,1,37.5005,0,114860.152786066
41.155,-0.962640616509741,39,0,12.5005,0,29481.9008824113
52.978,0.254458577048091,26,0,62.5005,0,198806.155787322
44.758,-0.591735736666311,40,1,45.0005,0,83129.3264402667
44.076,-0.661943099434343,27,1,27.5005,0,59344.1861623155
54.924,0.454786330635466,38,1,32.5005,0,102088.673450307
34.761,-1.62086037829683,32,1,12.5005,0,21663.9175371996
41.055,-0.972934951226461,34,1,27.5005,0,20381.212009449
39.503,-1.13270302602996,29,1,27.5005,0,66451.5286884566
47.691,-0.289802899424907,55,0,200.001,0,254836.700860742
48.599,-0.196330340197088,29,0,37.5005,0,61887.1862018357
47.825,-0.276008490904502,38,0,22.5005,0,29225.0587967684
47.841,-0.274361397349827,30,1,150.0005,0,375731.824801584
47.439,-0.315744622911042,33,1,87.5005,0,87745.3692003307
37.171,-1.37276691162387,38,1,22.5005,0,56280.9280258043
47.455,-0.314097529356367,34,0,87.5005,0,145342.640678352
68.509,1.85327170190191,28,1,45.0005,0,119604.051677994
36.372,-1.45501864601047,39,1,27.5005,0,45518.6618379519
58.942,0.868412699553284,44,0,45.0005,0,81859.0438852128
40.047,-1.076701845171,41,0,87.5005,0,119248.427410559
52.932,0.249723183078399,48,0,62.5005,0,176640.826794189
47.804,-0.278170301195013,33,1,62.5005,0,106218.455399254
56.484,0.615377952216301,31,0,37.5005,0,69655.9278404241
56.616,0.628966474042372,38,0,37.5005,0,77857.7028452255
53.272,0.284723921115248,28,1,62.5005,0,86154.2753357416
50.522,0.0016297164054418,35,0,150.0005,0,256092.768587088
39.626,-1.12004099432839,32,0,32.5005,0,84835.6529326678
50.856,0.0360127943592877,36,1,45.0005,0,129256.514417643
28.853,-2.22904967336066,30,1,45.0005,0,84470.3576360561
57.396,0.70926228483279,46,1,62.5005,0,81214.625746762
51.087,0.0597927075549115,41,0,45.0005,0,72651.1120125101
49.825,-0.0701217965700977,46,0,12.5005,0,22202.4549122156
40.168,-1.06424570016377,26,0,27.5005,0,61429.8537517894
29.147,-2.1987843292935,32,0,45.0005,0,35449.6701800436
39.622,-1.12045276771706,31,1,32.5005,0,58305.023221186
46.581,-0.404070014780501,33,1,37.5005,0,52743.6144867617
41.36,-0.941537230340464,47,1,32.5005,0,54885.2884608407
35.652,-1.52913785597085,34,1,17.5005,0,20164.8529328872
52.681,0.223884402939431,33,1,37.5005,0,76662.0348142057
55.967,0.562156241730858,38,0,62.5005,0,159582.218518638
37.108,-1.37925234249541,42,1,37.5005,0,94045.9522524369
48.169,-0.240595979478985,34,1,45.0005,0,123393.066402209
58.493,0.822191136675211,38,0,32.5005,0,32486.3384641515
36.484,-1.44348899112774,27,1,12.5005,0,24280.4288333823
43.517,-0.719488430500809,39,1,27.5005,0,25219.4421610298
38.547,-1.2311168659218,37,1,62.5005,0,149885.41156366
51.092,0.0603074242907471,35,1,62.5005,0,165748.85713434
40.55,-1.0249213415459,33,1,62.5005,0,167056.383059449
40.01,-1.08051074901619,62,0,45.0005,0,120957.700659571
59.43,0.918649052970879,58,0,87.5005,0,165080.66959927
36.192,-1.47354844850056,30,1,5,0,10979.9390192036
35.326,-1.56269738714736,33,1,45.0005,0,69826.4165654373
41.812,-0.895006837420889,32,0,27.5005,0,66888.5393556464
56.77,0.644819749506121,31,1,17.5005,0,41731.4357374125
58.389,0.811485028569822,47,0,22.5005,0,38968.8039206437
30.428,-2.06691390157232,37,0,32.5005,0,59831.5785567756
45.227,-0.543455306844894,25,1,62.5005,0,204712.987840426
52.8,0.236134661252328,39,1,32.5005,0,35561.7432950413
48.192,-0.238228282494139,27,1,37.5005,0,84009.5274512888
50.514,0.000806169628104641,35,1,17.5005,0,39792.0557340969
55.642,0.528699653901517,30,1,17.5005,0,51045.1777470702
52.69,0.224810893063936,49,1,45.0005,0,58161.9315883592
56.021,0.567715182477887,37,0,45.0005,0,85178.4594837888
39.764,-1.10583481241932,32,0,62.5005,0,94551.8466420602
47.032,-0.357642565208094,37,0,200.001,0,414126.315852374
44.053,-0.664310796419189,38,0,87.5005,0,201321.8558706
59.874,0.964355899113117,37,0,87.5005,0,180566.245489517
46.177,-0.445659127036051,38,1,62.5005,0,76656.5073253089
63.014,1.28759800921813,37,0,22.5005,0,44565.1025989378
40.289,-1.05178955515654,41,1,62.5005,0,122120.718801646
57.169,0.685894145025834,42,0,87.5005,0,161187.861949551
52.431,0.198148566147631,42,1,37.5005,0,70198.215951857
53.115,0.268561815609997,41,0,62.5005,0,136867.815441079
48.048,-0.253052124486216,43,0,87.5005,0,148378.694302372
25.515,-2.57267456620478,37,0,17.5005,0,42397.8224401668
47.629,-0.296185386949274,59,1,62.5005,0,127963.965608441
55.921,0.557420847761166,51,0,45.0005,0,85697.6752420377
45.054,-0.561264505904819,40,0,45.0005,0,120063.63773082
52.708,0.226663873312946,35,0,87.5005,0,154083.052520145
34.799,-1.61694853110448,43,0,45.0005,0,68459.4528764994
31.734,-1.93246989017195,27,1,62.5005,0,139821.728745116
50.487,-0.00197330074540992,40,0,45.0005,0,108959.675843124
60.657,1.04496053994504,32,1,37.5005,0,80210.5804586236
53.19,0.276282566647537,37,0,32.5005,0,62025.1263617848
45.038,-0.562911599459495,42,1,45.0005,0,86085.9839353963
54.083,0.368210975667849,28,1,45.0005,0,109892.334252415
53.057,0.2625911014743,33,1,27.5005,0,56266.3962367057
35.339,-1.56135912363419,34,0,87.5005,0,170256.372869386
41.549,-0.922080937725863,30,1,37.5005,0,83421.787684749
25.953,-2.52758538014555,39,1,37.5005,0,48516.0194346565
68.14,1.81528560679721,39,0,150.0005,0,333523.076886418
49.913,-0.0610627820193845,45,1,7.5005,0,20829.7667415476
40.442,-1.03603922303996,33,1,37.5005,0,102250.215348391
53.053,0.26217932808563,34,1,37.5005,0,63534.2975698123
27.19,-2.40024445969972,33,1,45.0005,0,109575.672797367
42.751,-0.798343034430886,40,0,45.0005,0,92534.9136536843
49.087,-0.146093986779493,24,1,45.0005,0,59461.0680118605
43.606,-0.710326472602928,37,1,45.0005,0,112605.318708375
44.639,-0.603985994979208,45,1,45.0005,0,79629.0397553638
49.9,-0.0624010455325579,32,1,27.5005,0,61792.1926396299
38.239,-1.2628234168493,44,1,62.5005,0,157460.53294043
56.453,0.612186708454118,32,1,45.0005,0,73903.7157198872
49.371,-0.116858076184008,44,0,32.5005,0,64802.7610627157
35.21,-1.57463881541876,40,0,62.5005,0,113169.326486619
67.449,1.74415175390467,48,0,45.0005,0,110933.664194595
52.291,0.183736497544222,29,1,37.5005,0,62002.2362143844
54.221,0.382417157576922,45,0,62.5005,0,142797.485959239
41.326,-0.945037304144149,28,1,32.5005,0,82303.700094605
54.538,0.415050198628926,34,1,32.5005,0,72354.9277604707
33.918,-1.70764161995878,43,1,27.5005,0,64248.0397899419
48.809,-0.174712237291976,42,0,45.0005,0,113238.374499298
35.579,-1.53665272031406,38,0,27.5005,0,65501.3896938975
31.411,-1.96572059130696,43,1,27.5005,0,91343.626525224
41.024,-0.976126194988644,38,0,62.5005,0,148893.475547176
43.742,-0.696326177388189,28,0,22.5005,0,60470.8464555656
56.232,0.589436228730166,38,0,37.5005,0,59550.5058390169
46.738,-0.387907909275251,38,0,62.5005,0,102669.271057392
40.047,-1.076701845171,38,0,32.5005,0,66070.8237632185
53.311,0.288738711654769,53,1,45.0005,0,86416.217177496
37.098,-1.38028177596708,30,1,22.5005,0,49758.9349215811
49.275,-0.126740637512059,36,0,45.0005,0,104054.496654556
41.831,-0.893050913824712,37,0,32.5005,0,57165.3684737922
34.173,-1.68139106643115,39,1,62.5005,0,84507.7426767532
66.127,1.60806064894963,47,0,45.0005,0,92805.0993058548
40.569,-1.02296541794972,43,0,45.0005,0,120893.184500965
59.528,0.928737500993265,50,0,62.5005,0,177356.1549944
60.751,1.05463721457875,42,0,150.0005,0,420395.335672735
45.699,-0.494866046981974,35,1,27.5005,0,39563.7714999081
52.135,0.167677335386139,36,1,32.5005,0,93671.8897414739
50.585,0.00811514727697578,44,0,62.5005,0,88856.4595630856
45.628,-0.502175024630845,25,0,45.0005,0,90522.9663962207
62.751,1.26052390891316,42,0,62.5005,0,119914.209653765
55.844,0.549494210029292,37,1,32.5005,0,63610.5536443108
60.144,0.992150602848261,45,0,87.5005,0,162146.303933206
57.263,0.695570819659552,35,0,62.5005,1,84186.5675836086
68.595,1.86212482975829,38,0,87.5005,0,171835.180951604
52.596,0.215134218430219,36,0,87.5005,1,95963.0512398138
53.253,0.282767997519071,36,0,37.5005,1,61151.3791681933
54.803,0.442330185628234,32,1,87.5005,1,240930.754057683
53.935,0.352975360287103,30,0,87.5005,1,148484.989163126
52.859,0.242208318735194,38,0,150.0005,1,282790.507866317
41.456,-0.931654669012413,45,0,87.5005,1,196288.009971873
34.131,-1.68571468701217,39,0,150.0005,1,341542.77458707
53.124,0.269488305734502,39,1,62.5005,1,173658.062437334
57.05,0.673643886712937,38,1,87.5005,1,177983.908579738
49.028,-0.152167644262358,35,0,150.0005,0,406894.053220602
62.424,1.22686143438948,38,1,62.5005,1,108296.694508576
49.318,-0.12231407358387,39,0,62.5005,0,139812.358946593
38.648,-1.22071958785792,34,1,62.5005,1,64215.131447755
62.105,1.19402250664314,44,0,200.001,1,417191.369243693
42.864,-0.786710436200993,32,0,87.5005,1,132191.980635727
48.686,-0.187374268993541,35,0,62.5005,0,99944.9208098014
53.835,0.342681025570383,29,0,62.5005,0,134640.969760779
60.2,0.997915430289625,45,0,87.5005,0,101979.384760109
57.732,0.743851249480969,45,0,87.5005,0,217526.71687563
57.402,0.709879944915793,45,0,87.5005,0,143280.417839589
46.784,-0.38317251530556,29,0,87.5005,0,182874.53929406
40.085,-1.07278999797865,40,1,22.5005,0,57433.4309049826
55.345,0.498125479792858,43,0,87.5005,1,176137.604184247
48.78,-0.177697594359824,38,0,87.5005,1,144907.269263011
60.602,1.03929865585084,39,0,62.5005,1,67045.4101637748
64.825,1.47402841093793,41,0,62.5005,1,168307.113567975
50.19,-0.0325474748540694,36,0,150.0005,1,186846.94457788
53.687,0.327445410189637,37,0,150.0005,1,345699.406191639
70.601,2.06862918417569,37,0,87.5005,1,203611.278411964
52.892,0.245605449191711,34,0,45.0005,0,46133.6528142876
52.75,0.230987493893968,38,0,62.5005,1,151868.141386055
63.698,1.3580112586805,37,0,62.5005,1,121345.789907019
45.038,-0.562911599459495,36,0,87.5005,1,244165.15778861
68.997,1.9035080553195,38,0,87.5005,1,161487.953989586
53.349,0.292650558847122,42,0,200.001,1,334669.342264437
53.549,0.313239228280563,41,1,87.5005,1,129264.767971411
63.321,1.31920161679846,43,0,87.5005,1,185509.954828916
55.598,0.52417014662616,48,0,150.0005,1,191211.792513167
56.134,0.579347780707781,44,0,87.5005,1,188176.6349682
58.143,0.78616096516669,41,0,150.0005,0,301885.677544875
56.311,0.597568753156375,45,1,62.5005,1,156308.933777858
61.885,1.17137497026636,30,0,150.0005,0,239260.675284499
41.862,-0.889859670062529,40,0,45.0005,0,104544.037292227
47.41,-0.318729979978892,37,0,87.5005,1,295877.782406087
43.727,-0.697870327595697,40,0,87.5005,0,144142.816233229
51.369,0.0888227314560622,29,0,45.0005,0,55058.8907419261
50.731,0.0231448759633874,40,0,200.001,0,340647.784019669
53.384,0.296253575997975,33,0,37.5005,1,67031.7400833995
52.322,0.186927741306406,41,0,32.5005,0,77930.2075562993
47.61,-0.298141310545451,42,0,62.5005,1,120903.267073887
51.171,0.0684399487169561,33,0,62.5005,0,114442.260257181
47.743,-0.284449845372213,39,1,45.0005,0,70847.4680810311
38.454,-1.24069059720835,38,1,62.5005,0,105251.737706738
53.073,0.264238195028975,38,0,87.5005,0,162926.562115655
60.446,1.02323949369276,40,1,150.0005,1,305738.829653452
53.217,0.279062037021052,37,1,200.001,1,478251.888823066
69.494,1.9546708988616,48,0,200.001,0,285406.056797463
61.758,1.15830116517613,39,0,87.5005,0,197418.818001149
55.237,0.4870075982988,47,0,150.0005,1,268018.829592985
52.892,0.245605449191711,40,0,150.0005,0,241018.999887651
60.582,1.0372397889075,41,1,62.5005,0,118217.985662732
65.161,1.50861737558611,50,0,200.001,0,506467.577958229
58.109,0.782660891363005,38,0,150.0005,0,273280.590727763
39.958,-1.08586380306888,48,1,62.5005,0,122424.694233362
52.423,0.197325019370293,40,0,87.5005,0,324687.209801098
61.009,1.08119659814789,53,0,62.5005,0,76928.1287499054
44.251,-0.643928013680083,41,0,62.5005,0,154638.708134986
41.053,-0.973140837920796,47,0,45.0005,0,98318.7384955131
53.43,0.300988969967666,43,0,87.5005,0,193491.884034697
62.701,1.2553767415548,39,1,87.5005,0,289350.071819768
62.192,1.20297857784669,50,0,150.0005,0,374303.039955883
52.514,0.206692863962509,56,0,87.5005,0,122801.542988525
57.957,0.76701350259359,39,0,150.0005,0,334234.892691561
53.532,0.31148919137872,40,0,37.5005,0,85848.8857565932
